,Seed,team1,team2,team1_win,Season,win_loss_pct_x,srs_x,pace_x,off_rtg_x,fta_per_fga_pct_x,fg3a_per_fga_pct_x,ts_pct_x,trb_pct_x,ast_pct_x,stl_pct_x,blk_pct_x,efg_pct_x,tov_pct_x,orb_pct_x,ft_rate_x,win_loss_pct_y,srs_y,pace_y,off_rtg_y,fta_per_fga_pct_y,fg3a_per_fga_pct_y,ts_pct_y,trb_pct_y,ast_pct_y,stl_pct_y,blk_pct_y,efg_pct_y,tov_pct_y,orb_pct_y,ft_rate_y
1147,15,Milwaukee,Villanova,0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,1,Virginia,Memphis,1,2014,,,,,,,,,,,,,,,,0.706,13.02,70.6,108.2,0.399,0.275,0.547,51.5,61.7,12.2,11.0,0.522,15.8,35.6,0.257
1149,8,Memphis,Virginia,0,2014,0.706,13.02,70.6,108.2,0.399,0.275,0.547,51.5,61.7,12.2,11.0,0.522,15.8,35.6,0.257,,,,,,,,,,,,,,,
1150,4,Michigan State,Harvard,1,2014,0.763,19.35,66.0,113.3,0.337,0.363,0.573,53.7,62.2,10.2,13.4,0.545,14.7,32.2,0.239,,,,,,,,,,,,,,,
1151,12,Harvard,Michigan State,0,2014,,,,,,,,,,,,,,,,0.763,19.35,66.0,113.3,0.337,0.363,0.573,53.7,62.2,10.2,13.4,0.545,14.7,32.2,0.239
1152,3,Iowa State,UNC,1,2014,0.778,18.52,71.7,113.9,0.364,0.375,0.569,51.1,62.4,8.2,7.0,0.542,12.6,28.8,0.252,,,,,,,,,,,,,,,
1153,6,UNC,Iowa State,0,2014,,,,,,,,,,,,,,,,0.778,18.52,71.7,113.9,0.364,0.375,0.569,51.1,62.4,8.2,7.0,0.542,12.6,28.8,0.252
1154,7,UConn,Villanova,1,2014,0.8,17.23,65.5,108.9,0.383,0.343,0.562,50.2,50.3,10.7,15.2,0.515,15.2,30.4,0.298,,,,,,,,,,,,,,,
1155,2,Villanova,UConn,0,2014,,,,,,,,,,,,,,,,0.8,17.23,65.5,108.9,0.383,0.343,0.562,50.2,50.3,10.7,15.2,0.515,15.2,30.4,0.298
1156,4,Michigan State,Virginia,1,2014,0.763,19.35,66.0,113.3,0.337,0.363,0.573,53.7,62.2,10.2,13.4,0.545,14.7,32.2,0.239,,,,,,,,,,,,,,,
1157,1,Virginia,Michigan State,0,2014,,,,,,,,,,,,,,,,0.763,19.35,66.0,113.3,0.337,0.363,0.573,53.7,62.2,10.2,13.4,0.545,14.7,32.2,0.239
1158,7,UConn,Iowa State,1,2014,0.8,17.23,65.5,108.9,0.383,0.343,0.562,50.2,50.3,10.7,15.2,0.515,15.2,30.4,0.298,0.778,18.52,71.7,113.9,0.364,0.375,0.569,51.1,62.4,8.2,7.0,0.542,12.6,28.8,0.252
1159,3,Iowa State,UConn,0,2014,0.778,18.52,71.7,113.9,0.364,0.375,0.569,51.1,62.4,8.2,7.0,0.542,12.6,28.8,0.252,0.8,17.23,65.5,108.9,0.383,0.343,0.562,50.2,50.3,10.7,15.2,0.515,15.2,30.4,0.298
1160,7,UConn,Michigan State,1,2014,0.8,17.23,65.5,108.9,0.383,0.343,0.562,50.2,50.3,10.7,15.2,0.515,15.2,30.4,0.298,0.763,19.35,66.0,113.3,0.337,0.363,0.573,53.7,62.2,10.2,13.4,0.545,14.7,32.2,0.239
1161,4,Michigan State,UConn,0,2014,0.763,19.35,66.0,113.3,0.337,0.363,0.573,53.7,62.2,10.2,13.4,0.545,14.7,32.2,0.239,0.8,17.23,65.5,108.9,0.383,0.343,0.562,50.2,50.3,10.7,15.2,0.515,15.2,30.4,0.298
1162,1,Wichita State,Cal Poly,1,2014,0.485,-6.32,70.0,107.5,0.367,0.434,0.554,46.6,46.1,10.0,6.7,0.515,14.7,27.8,0.271,0.606,0.69,60.7,103.4,0.35,0.358,0.584,50.6,65.8,9.8,9.9,0.558,20.7,26.5,0.248
1163,16,Cal Poly,Wichita State,0,2014,0.606,0.69,60.7,103.4,0.35,0.358,0.584,50.6,65.8,9.8,9.9,0.558,20.7,26.5,0.248,0.485,-6.32,70.0,107.5,0.367,0.434,0.554,46.6,46.1,10.0,6.7,0.515,14.7,27.8,0.271
1164,8,Kentucky,Kansas State,1,2014,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353,,,,,,,,,,,,,,,
1165,9,Kansas State,Kentucky,0,2014,,,,,,,,,,,,,,,,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353
1166,5,Saint Louis,NC State,1,2014,0.545,-7.33,67.3,106.0,0.426,0.272,0.532,51.1,58.7,11.0,7.9,0.494,15.1,33.7,0.292,,,,,,,,,,,,,,,
1167,12,NC State,Saint Louis,0,2014,,,,,,,,,,,,,,,,0.545,-7.33,67.3,106.0,0.426,0.272,0.532,51.1,58.7,11.0,7.9,0.494,15.1,33.7,0.292
1168,4,Louisville,Manhattan,1,2014,0.5,-1.12,64.2,99.3,0.393,0.303,0.505,51.5,46.3,9.7,11.4,0.477,17.2,34.0,0.244,0.606,8.55,66.5,106.5,0.395,0.311,0.521,52.2,52.4,7.2,14.6,0.489,14.0,34.2,0.258
1169,13,Manhattan,Louisville,0,2014,0.606,8.55,66.5,106.5,0.395,0.311,0.521,52.2,52.4,7.2,14.6,0.489,14.0,34.2,0.258,0.5,-1.12,64.2,99.3,0.393,0.303,0.505,51.5,46.3,9.7,11.4,0.477,17.2,34.0,0.244
1170,11,Tennessee,UMass,1,2014,0.649,17.34,62.8,114.2,0.416,0.308,0.545,56.2,50.9,8.2,12.0,0.503,13.7,39.8,0.299,0.529,1.74,67.3,108.2,0.404,0.318,0.552,52.1,50.2,7.5,5.6,0.503,15.6,32.5,0.309
1171,6,UMass,Tennessee,0,2014,0.529,1.74,67.3,108.2,0.404,0.318,0.552,52.1,50.2,7.5,5.6,0.503,15.6,32.5,0.309,0.649,17.34,62.8,114.2,0.416,0.308,0.545,56.2,50.9,8.2,12.0,0.503,13.7,39.8,0.299
1172,14,Mercer,Duke,1,2014,0.281,-16.43,67.5,95.6,0.593,0.347,0.501,50.5,47.7,6.9,12.0,0.435,19.0,33.5,0.415,0.743,19.51,65.5,119.4,0.388,0.397,0.574,51.5,54.8,10.6,7.4,0.538,12.1,34.5,0.283
1173,3,Duke,Mercer,0,2014,0.743,19.51,65.5,119.4,0.388,0.397,0.574,51.5,54.8,10.6,7.4,0.538,12.1,34.5,0.283,0.281,-16.43,67.5,95.6,0.593,0.347,0.501,50.5,47.7,6.9,12.0,0.435,19.0,33.5,0.415
1174,7,Texas,Arizona State,1,2014,0.686,12.67,69.1,107.0,0.434,0.26,0.514,54.6,49.9,8.2,15.8,0.474,14.4,39.6,0.291,,,,,,,,,,,,,,,
1175,10,Arizona State,Texas,0,2014,,,,,,,,,,,,,,,,0.686,12.67,69.1,107.0,0.434,0.26,0.514,54.6,49.9,8.2,15.8,0.474,14.4,39.6,0.291
1176,2,Michigan,Wofford,1,2014,0.757,18.52,62.5,117.5,0.349,0.401,0.592,50.1,55.6,8.2,6.3,0.557,12.7,28.6,0.266,0.629,-7.9,68.7,113.0,0.403,0.3,0.563,50.5,47.3,10.2,9.0,0.532,13.6,32.9,0.277
1177,15,Wofford,Michigan,0,2014,0.629,-7.9,68.7,113.0,0.403,0.3,0.563,50.5,47.3,10.2,9.0,0.532,13.6,32.9,0.277,0.757,18.52,62.5,117.5,0.349,0.401,0.592,50.1,55.6,8.2,6.3,0.557,12.7,28.6,0.266
1178,8,Kentucky,Wichita State,1,2014,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353,0.485,-6.32,70.0,107.5,0.367,0.434,0.554,46.6,46.1,10.0,6.7,0.515,14.7,27.8,0.271
1179,1,Wichita State,Kentucky,0,2014,0.485,-6.32,70.0,107.5,0.367,0.434,0.554,46.6,46.1,10.0,6.7,0.515,14.7,27.8,0.271,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353
1180,4,Louisville,Saint Louis,1,2014,0.5,-1.12,64.2,99.3,0.393,0.303,0.505,51.5,46.3,9.7,11.4,0.477,17.2,34.0,0.244,0.545,-7.33,67.3,106.0,0.426,0.272,0.532,51.1,58.7,11.0,7.9,0.494,15.1,33.7,0.292
1181,5,Saint Louis,Louisville,0,2014,0.545,-7.33,67.3,106.0,0.426,0.272,0.532,51.1,58.7,11.0,7.9,0.494,15.1,33.7,0.292,0.5,-1.12,64.2,99.3,0.393,0.303,0.505,51.5,46.3,9.7,11.4,0.477,17.2,34.0,0.244
1182,11,Tennessee,Mercer,1,2014,0.649,17.34,62.8,114.2,0.416,0.308,0.545,56.2,50.9,8.2,12.0,0.503,13.7,39.8,0.299,0.281,-16.43,67.5,95.6,0.593,0.347,0.501,50.5,47.7,6.9,12.0,0.435,19.0,33.5,0.415
1183,14,Mercer,Tennessee,0,2014,0.281,-16.43,67.5,95.6,0.593,0.347,0.501,50.5,47.7,6.9,12.0,0.435,19.0,33.5,0.415,0.649,17.34,62.8,114.2,0.416,0.308,0.545,56.2,50.9,8.2,12.0,0.503,13.7,39.8,0.299
1184,2,Michigan,Texas,1,2014,0.757,18.52,62.5,117.5,0.349,0.401,0.592,50.1,55.6,8.2,6.3,0.557,12.7,28.6,0.266,0.686,12.67,69.1,107.0,0.434,0.26,0.514,54.6,49.9,8.2,15.8,0.474,14.4,39.6,0.291
1185,7,Texas,Michigan,0,2014,0.686,12.67,69.1,107.0,0.434,0.26,0.514,54.6,49.9,8.2,15.8,0.474,14.4,39.6,0.291,0.757,18.52,62.5,117.5,0.349,0.401,0.592,50.1,55.6,8.2,6.3,0.557,12.7,28.6,0.266
1186,8,Kentucky,Louisville,1,2014,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353,0.5,-1.12,64.2,99.3,0.393,0.303,0.505,51.5,46.3,9.7,11.4,0.477,17.2,34.0,0.244
1187,4,Louisville,Kentucky,0,2014,0.5,-1.12,64.2,99.3,0.393,0.303,0.505,51.5,46.3,9.7,11.4,0.477,17.2,34.0,0.244,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353
1188,2,Michigan,Tennessee,1,2014,0.757,18.52,62.5,117.5,0.349,0.401,0.592,50.1,55.6,8.2,6.3,0.557,12.7,28.6,0.266,0.649,17.34,62.8,114.2,0.416,0.308,0.545,56.2,50.9,8.2,12.0,0.503,13.7,39.8,0.299
1189,11,Tennessee,Michigan,0,2014,0.649,17.34,62.8,114.2,0.416,0.308,0.545,56.2,50.9,8.2,12.0,0.503,13.7,39.8,0.299,0.757,18.52,62.5,117.5,0.349,0.401,0.592,50.1,55.6,8.2,6.3,0.557,12.7,28.6,0.266
1190,8,Kentucky,Michigan,1,2014,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353,0.757,18.52,62.5,117.5,0.349,0.401,0.592,50.1,55.6,8.2,6.3,0.557,12.7,28.6,0.266
1191,2,Michigan,Kentucky,0,2014,0.757,18.52,62.5,117.5,0.349,0.401,0.592,50.1,55.6,8.2,6.3,0.557,12.7,28.6,0.266,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353
1192,1,Florida,Albany (NY),1,2014,0.923,20.69,62.7,111.1,0.424,0.346,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.283,,,,,,,,,,,,,,,
1193,16,Albany (NY),Florida,0,2014,,,,,,,,,,,,,,,,0.923,20.69,62.7,111.1,0.424,0.346,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.283
1194,9,Pitt,Colorado,1,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,8,Colorado,Pitt,0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,12,Stephen F. Austin,VCU,1,2014,,,,,,,,,,,,,,,,0.743,14.55,70.4,105.0,0.352,0.339,0.512,50.6,49.8,15.6,11.5,0.479,14.2,34.3,0.237
1197,5,VCU,Stephen F. Austin,0,2014,0.743,14.55,70.4,105.0,0.352,0.339,0.512,50.6,49.8,15.6,11.5,0.479,14.2,34.3,0.237,,,,,,,,,,,,,,,
1198,4,UCLA,Tulsa,1,2014,0.757,18.4,70.0,115.1,0.382,0.275,0.579,51.2,59.3,13.1,9.0,0.541,12.7,29.8,0.286,0.548,-3.59,77.6,109.9,0.394,0.259,0.555,48.5,53.5,11.0,12.2,0.514,14.8,33.0,0.292
1199,13,Tulsa,UCLA,0,2014,0.548,-3.59,77.6,109.9,0.394,0.259,0.555,48.5,53.5,11.0,12.2,0.514,14.8,33.0,0.292,0.757,18.4,70.0,115.1,0.382,0.275,0.579,51.2,59.3,13.1,9.0,0.541,12.7,29.8,0.286
1200,11,Dayton,Ohio State,1,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,6,Ohio State,Dayton,0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,3,Syracuse,Western Michigan,1,2014,0.484,-5.32,69.5,109.1,0.391,0.378,0.556,51.0,51.3,6.8,10.8,0.524,14.9,30.2,0.271,0.594,-4.22,68.1,103.7,0.394,0.304,0.527,52.6,50.9,9.1,13.4,0.503,16.4,33.3,0.244
1203,14,Western Michigan,Syracuse,0,2014,0.594,-4.22,68.1,103.7,0.394,0.304,0.527,52.6,50.9,9.1,13.4,0.503,16.4,33.3,0.244,0.484,-5.32,69.5,109.1,0.391,0.378,0.556,51.0,51.3,6.8,10.8,0.524,14.9,30.2,0.271
1204,10,Stanford,New Mexico,1,2014,0.484,4.1,65.2,102.2,0.391,0.312,0.508,50.0,53.5,8.4,8.2,0.464,14.8,33.1,0.277,0.794,12.72,65.6,111.2,0.466,0.32,0.556,53.8,61.6,7.2,13.3,0.511,13.8,32.5,0.338
1205,7,New Mexico,Stanford,0,2014,0.794,12.72,65.6,111.2,0.466,0.32,0.556,53.8,61.6,7.2,13.3,0.511,13.8,32.5,0.338,0.484,4.1,65.2,102.2,0.391,0.312,0.508,50.0,53.5,8.4,8.2,0.464,14.8,33.1,0.277
1206,2,Kansas,Eastern Kentucky,1,2014,0.714,20.25,68.6,114.3,0.483,0.287,0.58,55.5,54.8,8.4,14.6,0.542,16.3,37.3,0.343,0.806,6.84,65.3,110.0,0.507,0.306,0.555,55.0,58.1,12.5,7.5,0.517,16.6,38.3,0.344
1207,15,Eastern Kentucky,Kansas,0,2014,0.806,6.84,65.3,110.0,0.507,0.306,0.555,55.0,58.1,12.5,7.5,0.517,16.6,38.3,0.344,0.714,20.25,68.6,114.3,0.483,0.287,0.58,55.5,54.8,8.4,14.6,0.542,16.3,37.3,0.343
1208,1,Florida,Pitt,1,2014,0.923,20.69,62.7,111.1,0.424,0.346,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.283,,,,,,,,,,,,,,,
1209,9,Pitt,Florida,0,2014,,,,,,,,,,,,,,,,0.923,20.69,62.7,111.1,0.424,0.346,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.283
1210,4,UCLA,Stephen F. Austin,1,2014,0.757,18.4,70.0,115.1,0.382,0.275,0.579,51.2,59.3,13.1,9.0,0.541,12.7,29.8,0.286,,,,,,,,,,,,,,,
1211,12,Stephen F. Austin,UCLA,0,2014,,,,,,,,,,,,,,,,0.757,18.4,70.0,115.1,0.382,0.275,0.579,51.2,59.3,13.1,9.0,0.541,12.7,29.8,0.286
1212,11,Dayton,Syracuse,1,2014,,,,,,,,,,,,,,,,0.484,-5.32,69.5,109.1,0.391,0.378,0.556,51.0,51.3,6.8,10.8,0.524,14.9,30.2,0.271
1213,3,Syracuse,Dayton,0,2014,0.484,-5.32,69.5,109.1,0.391,0.378,0.556,51.0,51.3,6.8,10.8,0.524,14.9,30.2,0.271,,,,,,,,,,,,,,,
1214,10,Stanford,Kansas,1,2014,0.484,4.1,65.2,102.2,0.391,0.312,0.508,50.0,53.5,8.4,8.2,0.464,14.8,33.1,0.277,0.714,20.25,68.6,114.3,0.483,0.287,0.58,55.5,54.8,8.4,14.6,0.542,16.3,37.3,0.343
1215,2,Kansas,Stanford,0,2014,0.714,20.25,68.6,114.3,0.483,0.287,0.58,55.5,54.8,8.4,14.6,0.542,16.3,37.3,0.343,0.484,4.1,65.2,102.2,0.391,0.312,0.508,50.0,53.5,8.4,8.2,0.464,14.8,33.1,0.277
1216,1,Florida,UCLA,1,2014,0.923,20.69,62.7,111.1,0.424,0.346,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.283,0.757,18.4,70.0,115.1,0.382,0.275,0.579,51.2,59.3,13.1,9.0,0.541,12.7,29.8,0.286
1217,4,UCLA,Florida,0,2014,0.757,18.4,70.0,115.1,0.382,0.275,0.579,51.2,59.3,13.1,9.0,0.541,12.7,29.8,0.286,0.923,20.69,62.7,111.1,0.424,0.346,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.283
1218,11,Dayton,Stanford,1,2014,,,,,,,,,,,,,,,,0.484,4.1,65.2,102.2,0.391,0.312,0.508,50.0,53.5,8.4,8.2,0.464,14.8,33.1,0.277
1219,10,Stanford,Dayton,0,2014,0.484,4.1,65.2,102.2,0.391,0.312,0.508,50.0,53.5,8.4,8.2,0.464,14.8,33.1,0.277,,,,,,,,,,,,,,,
1220,1,Florida,Dayton,1,2014,0.923,20.69,62.7,111.1,0.424,0.346,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.283,,,,,,,,,,,,,,,
1221,11,Dayton,Florida,0,2014,,,,,,,,,,,,,,,,0.923,20.69,62.7,111.1,0.424,0.346,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.283
1222,1,Arizona,Weber State,1,2014,0.868,23.36,64.1,112.3,0.41,0.264,0.546,55.1,57.6,9.0,11.5,0.517,13.2,36.4,0.27,0.29,2.69,68.4,105.9,0.317,0.307,0.515,48.5,50.8,8.3,8.3,0.48,12.8,32.3,0.224
1223,16,Weber State,Arizona,0,2014,0.29,2.69,68.4,105.9,0.317,0.307,0.515,48.5,50.8,8.3,8.3,0.48,12.8,32.3,0.224,0.868,23.36,64.1,112.3,0.41,0.264,0.546,55.1,57.6,9.0,11.5,0.517,13.2,36.4,0.27
1224,8,Gonzaga,Oklahoma State,1,2014,0.806,15.56,67.2,114.1,0.404,0.328,0.59,52.3,54.0,9.7,10.2,0.56,15.2,30.6,0.286,,,,,,,,,,,,,,,
1225,9,Oklahoma State,Gonzaga,0,2014,,,,,,,,,,,,,,,,0.806,15.56,67.2,114.1,0.404,0.328,0.59,52.3,54.0,9.7,10.2,0.56,15.2,30.6,0.286
1226,12,North Dakota State,Oklahoma,1,2014,0.344,-3.11,64.8,100.6,0.444,0.284,0.515,51.3,50.5,8.2,9.0,0.48,17.0,32.7,0.287,0.838,24.69,69.0,117.4,0.412,0.351,0.562,52.1,54.0,14.5,12.5,0.535,12.8,37.1,0.272
1227,5,Oklahoma,North Dakota State,0,2014,0.838,24.69,69.0,117.4,0.412,0.351,0.562,52.1,54.0,14.5,12.5,0.535,12.8,37.1,0.272,0.344,-3.11,64.8,100.6,0.444,0.284,0.515,51.3,50.5,8.2,9.0,0.48,17.0,32.7,0.287
1228,4,San Diego State,New Mexico State,1,2014,0.861,14.95,63.9,109.2,0.449,0.258,0.519,53.6,40.8,11.8,14.1,0.481,12.7,36.7,0.298,,,,,,,,,,,,,,,
1229,13,New Mexico State,San Diego State,0,2014,,,,,,,,,,,,,,,,0.861,14.95,63.9,109.2,0.449,0.258,0.519,53.6,40.8,11.8,14.1,0.481,12.7,36.7,0.298
1230,6,Baylor,Nebraska,1,2014,0.684,15.8,64.2,115.1,0.45,0.344,0.556,54.8,58.7,8.0,14.0,0.521,14.7,40.6,0.306,,,,,,,,,,,,,,,
1231,11,Nebraska,Baylor,0,2014,,,,,,,,,,,,,,,,0.684,15.8,64.2,115.1,0.45,0.344,0.556,54.8,58.7,8.0,14.0,0.521,14.7,40.6,0.306
1232,3,Creighton,Louisiana,1,2014,0.771,18.03,65.3,120.6,0.339,0.446,0.616,51.7,64.2,6.1,3.8,0.589,13.3,27.7,0.252,,,,,,,,,,,,,,,
1233,14,Louisiana,Creighton,0,2014,,,,,,,,,,,,,,,,0.771,18.03,65.3,120.6,0.339,0.446,0.616,51.7,64.2,6.1,3.8,0.589,13.3,27.7,0.252
1234,7,Oregon,BYU,1,2014,0.706,15.75,69.9,115.0,0.438,0.337,0.583,50.7,53.0,10.9,8.7,0.535,14.0,32.2,0.338,0.657,11.63,73.5,111.9,0.483,0.228,0.545,53.3,53.8,9.6,7.3,0.503,12.8,34.7,0.334
1235,10,BYU,Oregon,0,2014,0.657,11.63,73.5,111.9,0.483,0.228,0.545,53.3,53.8,9.6,7.3,0.503,12.8,34.7,0.334,0.706,15.75,69.9,115.0,0.438,0.337,0.583,50.7,53.0,10.9,8.7,0.535,14.0,32.2,0.338
1236,2,Wisconsin,American,1,2014,0.789,19.69,63.3,115.7,0.426,0.391,0.575,51.1,50.5,7.6,8.0,0.533,11.2,28.1,0.318,0.367,-10.58,65.5,98.4,0.413,0.275,0.498,46.2,49.4,11.9,11.6,0.458,15.4,30.7,0.275
1237,15,American,Wisconsin,0,2014,0.367,-10.58,65.5,98.4,0.413,0.275,0.498,46.2,49.4,11.9,11.6,0.458,15.4,30.7,0.275,0.789,19.69,63.3,115.7,0.426,0.391,0.575,51.1,50.5,7.6,8.0,0.533,11.2,28.1,0.318
1238,1,Arizona,Gonzaga,1,2014,0.868,23.36,64.1,112.3,0.41,0.264,0.546,55.1,57.6,9.0,11.5,0.517,13.2,36.4,0.27,0.806,15.56,67.2,114.1,0.404,0.328,0.59,52.3,54.0,9.7,10.2,0.56,15.2,30.6,0.286
1239,8,Gonzaga,Arizona,0,2014,0.806,15.56,67.2,114.1,0.404,0.328,0.59,52.3,54.0,9.7,10.2,0.56,15.2,30.6,0.286,0.868,23.36,64.1,112.3,0.41,0.264,0.546,55.1,57.6,9.0,11.5,0.517,13.2,36.4,0.27
1240,4,San Diego State,North Dakota State,1,2014,0.861,14.95,63.9,109.2,0.449,0.258,0.519,53.6,40.8,11.8,14.1,0.481,12.7,36.7,0.298,0.344,-3.11,64.8,100.6,0.444,0.284,0.515,51.3,50.5,8.2,9.0,0.48,17.0,32.7,0.287
1241,12,North Dakota State,San Diego State,0,2014,0.344,-3.11,64.8,100.6,0.444,0.284,0.515,51.3,50.5,8.2,9.0,0.48,17.0,32.7,0.287,0.861,14.95,63.9,109.2,0.449,0.258,0.519,53.6,40.8,11.8,14.1,0.481,12.7,36.7,0.298
1242,6,Baylor,Creighton,1,2014,0.684,15.8,64.2,115.1,0.45,0.344,0.556,54.8,58.7,8.0,14.0,0.521,14.7,40.6,0.306,0.771,18.03,65.3,120.6,0.339,0.446,0.616,51.7,64.2,6.1,3.8,0.589,13.3,27.7,0.252
1243,3,Creighton,Baylor,0,2014,0.771,18.03,65.3,120.6,0.339,0.446,0.616,51.7,64.2,6.1,3.8,0.589,13.3,27.7,0.252,0.684,15.8,64.2,115.1,0.45,0.344,0.556,54.8,58.7,8.0,14.0,0.521,14.7,40.6,0.306
1244,2,Wisconsin,Oregon,1,2014,0.789,19.69,63.3,115.7,0.426,0.391,0.575,51.1,50.5,7.6,8.0,0.533,11.2,28.1,0.318,0.706,15.75,69.9,115.0,0.438,0.337,0.583,50.7,53.0,10.9,8.7,0.535,14.0,32.2,0.338
1245,7,Oregon,Wisconsin,0,2014,0.706,15.75,69.9,115.0,0.438,0.337,0.583,50.7,53.0,10.9,8.7,0.535,14.0,32.2,0.338,0.789,19.69,63.3,115.7,0.426,0.391,0.575,51.1,50.5,7.6,8.0,0.533,11.2,28.1,0.318
1246,1,Arizona,San Diego State,1,2014,0.868,23.36,64.1,112.3,0.41,0.264,0.546,55.1,57.6,9.0,11.5,0.517,13.2,36.4,0.27,0.861,14.95,63.9,109.2,0.449,0.258,0.519,53.6,40.8,11.8,14.1,0.481,12.7,36.7,0.298
1247,4,San Diego State,Arizona,0,2014,0.861,14.95,63.9,109.2,0.449,0.258,0.519,53.6,40.8,11.8,14.1,0.481,12.7,36.7,0.298,0.868,23.36,64.1,112.3,0.41,0.264,0.546,55.1,57.6,9.0,11.5,0.517,13.2,36.4,0.27
1248,2,Wisconsin,Baylor,1,2014,0.789,19.69,63.3,115.7,0.426,0.391,0.575,51.1,50.5,7.6,8.0,0.533,11.2,28.1,0.318,0.684,15.8,64.2,115.1,0.45,0.344,0.556,54.8,58.7,8.0,14.0,0.521,14.7,40.6,0.306
1249,6,Baylor,Wisconsin,0,2014,0.684,15.8,64.2,115.1,0.45,0.344,0.556,54.8,58.7,8.0,14.0,0.521,14.7,40.6,0.306,0.789,19.69,63.3,115.7,0.426,0.391,0.575,51.1,50.5,7.6,8.0,0.533,11.2,28.1,0.318
1250,2,Wisconsin,Arizona,1,2014,0.789,19.69,63.3,115.7,0.426,0.391,0.575,51.1,50.5,7.6,8.0,0.533,11.2,28.1,0.318,0.868,23.36,64.1,112.3,0.41,0.264,0.546,55.1,57.6,9.0,11.5,0.517,13.2,36.4,0.27
1251,1,Arizona,Wisconsin,0,2014,0.868,23.36,64.1,112.3,0.41,0.264,0.546,55.1,57.6,9.0,11.5,0.517,13.2,36.4,0.27,0.789,19.69,63.3,115.7,0.426,0.391,0.575,51.1,50.5,7.6,8.0,0.533,11.2,28.1,0.318
1252,7,UConn,Florida,1,2014,0.8,17.23,65.5,108.9,0.383,0.343,0.562,50.2,50.3,10.7,15.2,0.515,15.2,30.4,0.298,0.923,20.69,62.7,111.1,0.424,0.346,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.283
1253,1,Florida,UConn,0,2014,0.923,20.69,62.7,111.1,0.424,0.346,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.283,0.8,17.23,65.5,108.9,0.383,0.343,0.562,50.2,50.3,10.7,15.2,0.515,15.2,30.4,0.298
1254,8,Kentucky,Wisconsin,1,2014,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353,0.789,19.69,63.3,115.7,0.426,0.391,0.575,51.1,50.5,7.6,8.0,0.533,11.2,28.1,0.318
1255,2,Wisconsin,Kentucky,0,2014,0.789,19.69,63.3,115.7,0.426,0.391,0.575,51.1,50.5,7.6,8.0,0.533,11.2,28.1,0.318,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353
1256,7,UConn,Kentucky,1,2014,0.8,17.23,65.5,108.9,0.383,0.343,0.562,50.2,50.3,10.7,15.2,0.515,15.2,30.4,0.298,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353
1257,8,Kentucky,UConn,0,2014,0.725,18.07,65.9,112.4,0.518,0.276,0.543,56.6,44.4,7.1,14.9,0.5,14.5,41.4,0.353,0.8,17.23,65.5,108.9,0.383,0.343,0.562,50.2,50.3,10.7,15.2,0.515,15.2,30.4,0.298
1258,1,Indiana,James Madison,1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,16,James Madison,Indiana,0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,9,Temple,NC State,1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
